id,split,image,mask,is_manip,case
train_001528,train,images/train/train_001528.jpg,masks/train/train_001528.png,1,1cquf3
train_001529,train,images/train/train_001529.jpg,masks/train/train_001529.png,1,1cquf3
train_001530,train,images/train/train_001530.jpg,masks/train/train_001530.png,1,1cquf3
train_001531,train,images/train/train_001531.jpg,masks/train/train_001531.png,1,1cquf3
train_001532,train,images/train/train_001532.jpg,masks/train/train_001532.png,1,1cquf3
train_001533,train,images/train/train_001533.jpg,masks/train/train_001533.png,1,1cquf3
train_001534,train,images/train/train_001534.jpg,masks/train/train_001534.png,1,1cquf3
train_001535,train,images/train/train_001535.jpg,masks/train/train_001535.png,1,1cquf3
val_001536,val,images/val/val_001536.jpg,masks/val/val_001536.png,0,1cr6qy
val_001537,val,images/val/val_001537.jpg,masks/val/val_001537.png,1,1cr6qy
train_001538,train,images/train/train_001538.jpg,masks/train/train_001538.png,0,1crdz7
train_001539,train,images/train/train_001539.jpg,masks/train/train_001539.png,1,1crdz7
train_001540,train,images/train/train_001540.jpg,masks/train/train_001540.png,0,1crv9k
train_001541,train,images/train/train_001541.jpg,masks/train/train_001541.png,1,1crv9k
train_001542,train,images/train/train_001542.jpg,masks/train/train_001542.png,1,1crv9k
train_001543,train,images/train/train_001543.jpg,masks/train/train_001543.png,0,1cssa3
train_001544,train,images/train/train_001544.jpg,masks/train/train_001544.png,1,1cssa3
train_001545,train,images/train/train_001545.jpg,masks/train/train_001545.png,1,1cssa3
train_001546,train,images/train/train_001546.jpg,masks/train/train_001546.png,1,1cssa3
train_001547,train,images/train/train_001547.jpg,masks/train/train_001547.png,1,1cssa3
train_001548,train,images/train/train_001548.jpg,masks/train/train_001548.png,1,1cssa3
train_001549,train,images/train/train_001549.jpg,masks/train/train_001549.png,1,1cssa3
train_001550,train,images/train/train_001550.jpg,masks/train/train_001550.png,1,1cssa3
train_001551,train,images/train/train_001551.jpg,masks/train/train_001551.png,1,1cssa3
train_001552,train,images/train/train_001552.jpg,masks/train/train_001552.png,1,1cssa3
train_001553,train,images/train/train_001553.jpg,masks/train/train_001553.png,1,1cssa3
train_001554,train,images/train/train_001554.jpg,masks/train/train_001554.png,1,1cssa3
train_001555,train,images/train/train_001555.jpg,masks/train/train_001555.png,1,1cssa3
train_001556,train,images/train/train_001556.jpg,masks/train/train_001556.png,1,1cssa3
train_001557,train,images/train/train_001557.jpg,masks/train/train_001557.png,1,1cssa3
train_001558,train,images/train/train_001558.jpg,masks/train/train_001558.png,1,1cssa3
train_001559,train,images/train/train_001559.jpg,masks/train/train_001559.png,1,1cssa3
train_001560,train,images/train/train_001560.jpg,masks/train/train_001560.png,0,1cst9h
train_001561,train,images/train/train_001561.jpg,masks/train/train_001561.png,1,1cst9h
train_001562,train,images/train/train_001562.jpg,masks/train/train_001562.png,1,1cst9h
train_001563,train,images/train/train_001563.jpg,masks/train/train_001563.png,1,1cst9h
train_001564,train,images/train/train_001564.jpg,masks/train/train_001564.png,1,1cst9h
train_001565,train,images/train/train_001565.jpg,masks/train/train_001565.png,1,1cst9h
train_001566,train,images/train/train_001566.jpg,masks/train/train_001566.png,0,1csvlp
train_001567,train,images/train/train_001567.jpg,masks/train/train_001567.png,1,1csvlp
train_001568,train,images/train/train_001568.jpg,masks/train/train_001568.png,1,1csvlp
train_001569,train,images/train/train_001569.jpg,masks/train/train_001569.png,1,1csvlp
train_001570,train,images/train/train_001570.jpg,masks/train/train_001570.png,0,1ctk0g
train_001571,train,images/train/train_001571.jpg,masks/train/train_001571.png,1,1ctk0g
train_001572,train,images/train/train_001572.jpg,masks/train/train_001572.png,1,1ctk0g
train_001573,train,images/train/train_001573.jpg,masks/train/train_001573.png,0,1cu6rq
train_001574,train,images/train/train_001574.jpg,masks/train/train_001574.png,1,1cu6rq
train_001575,train,images/train/train_001575.jpg,masks/train/train_001575.png,1,1cu6rq
train_001576,train,images/train/train_001576.jpg,masks/train/train_001576.png,1,1cu6rq
train_001577,train,images/train/train_001577.jpg,masks/train/train_001577.png,1,1cu6rq
train_001578,train,images/train/train_001578.jpg,masks/train/train_001578.png,0,1cueig
train_001579,train,images/train/train_001579.jpg,masks/train/train_001579.png,1,1cueig
train_001580,train,images/train/train_001580.jpg,masks/train/train_001580.png,0,1cufzj
train_001581,train,images/train/train_001581.jpg,masks/train/train_001581.png,1,1cufzj
train_001582,train,images/train/train_001582.jpg,masks/train/train_001582.png,1,1cufzj
train_001583,train,images/train/train_001583.jpg,masks/train/train_001583.png,1,1cufzj
train_001584,train,images/train/train_001584.jpg,masks/train/train_001584.png,1,1cufzj
train_001585,train,images/train/train_001585.jpg,masks/train/train_001585.png,0,1cuksu
train_001586,train,images/train/train_001586.jpg,masks/train/train_001586.png,1,1cuksu
train_001587,train,images/train/train_001587.jpg,masks/train/train_001587.png,1,1cuksu
train_001588,train,images/train/train_001588.jpg,masks/train/train_001588.png,0,1cw5cy
train_001589,train,images/train/train_001589.jpg,masks/train/train_001589.png,1,1cw5cy
train_001590,train,images/train/train_001590.jpg,masks/train/train_001590.png,1,1cw5cy
train_001591,train,images/train/train_001591.jpg,masks/train/train_001591.png,1,1cw5cy
train_001592,train,images/train/train_001592.jpg,masks/train/train_001592.png,1,1cw5cy
train_001593,train,images/train/train_001593.jpg,masks/train/train_001593.png,1,1cw5cy
train_001594,train,images/train/train_001594.jpg,masks/train/train_001594.png,1,1cw5cy
train_001595,train,images/train/train_001595.jpg,masks/train/train_001595.png,1,1cw5cy
train_001596,train,images/train/train_001596.jpg,masks/train/train_001596.png,1,1cw5cy
train_001597,train,images/train/train_001597.jpg,masks/train/train_001597.png,1,1cw5cy
train_001598,train,images/train/train_001598.jpg,masks/train/train_001598.png,1,1cw5cy
train_001599,train,images/train/train_001599.jpg,masks/train/train_001599.png,1,1cw5cy
train_001600,train,images/train/train_001600.jpg,masks/train/train_001600.png,1,1cw5cy
train_001601,train,images/train/train_001601.jpg,masks/train/train_001601.png,1,1cw5cy
train_001602,train,images/train/train_001602.jpg,masks/train/train_001602.png,1,1cw5cy
train_001603,train,images/train/train_001603.jpg,masks/train/train_001603.png,1,1cw5cy
train_001604,train,images/train/train_001604.jpg,masks/train/train_001604.png,1,1cw5cy
train_001605,train,images/train/train_001605.jpg,masks/train/train_001605.png,1,1cw5cy
train_001606,train,images/train/train_001606.jpg,masks/train/train_001606.png,0,1cx0wu
train_001607,train,images/train/train_001607.jpg,masks/train/train_001607.png,1,1cx0wu
train_001608,train,images/train/train_001608.jpg,masks/train/train_001608.png,0,1cxff2
train_001609,train,images/train/train_001609.jpg,masks/train/train_001609.png,1,1cxff2
train_001610,train,images/train/train_001610.jpg,masks/train/train_001610.png,1,1cxff2
train_001611,train,images/train/train_001611.jpg,masks/train/train_001611.png,1,1cxff2
train_001612,train,images/train/train_001612.jpg,masks/train/train_001612.png,1,1cxff2
train_001613,train,images/train/train_001613.jpg,masks/train/train_001613.png,1,1cxff2
train_001614,train,images/train/train_001614.jpg,masks/train/train_001614.png,0,1cxotg
train_001615,train,images/train/train_001615.jpg,masks/train/train_001615.png,1,1cxotg
train_001616,train,images/train/train_001616.jpg,masks/train/train_001616.png,1,1cxotg
train_001617,train,images/train/train_001617.jpg,masks/train/train_001617.png,1,1cxotg
train_001618,train,images/train/train_001618.jpg,masks/train/train_001618.png,0,1cxupi
train_001619,train,images/train/train_001619.jpg,masks/train/train_001619.png,1,1cxupi
train_001620,train,images/train/train_001620.jpg,masks/train/train_001620.png,1,1cxupi
train_001621,train,images/train/train_001621.jpg,masks/train/train_001621.png,0,1cy4bb
train_001622,train,images/train/train_001622.jpg,masks/train/train_001622.png,1,1cy4bb
train_001623,train,images/train/train_001623.jpg,masks/train/train_001623.png,1,1cy4bb
train_001624,train,images/train/train_001624.jpg,masks/train/train_001624.png,1,1cy4bb
train_001625,train,images/train/train_001625.jpg,masks/train/train_001625.png,1,1cy4bb
train_001626,train,images/train/train_001626.jpg,masks/train/train_001626.png,1,1cy4bb
train_001627,train,images/train/train_001627.jpg,masks/train/train_001627.png,1,1cy4bb
train_001628,train,images/train/train_001628.jpg,masks/train/train_001628.png,1,1cy4bb
train_001629,train,images/train/train_001629.jpg,masks/train/train_001629.png,1,1cy4bb
train_001630,train,images/train/train_001630.jpg,masks/train/train_001630.png,1,1cy4bb
train_001631,train,images/train/train_001631.jpg,masks/train/train_001631.png,1,1cy4bb
train_001632,train,images/train/train_001632.jpg,masks/train/train_001632.png,1,1cy4bb
train_001633,train,images/train/train_001633.jpg,masks/train/train_001633.png,1,1cy4bb
train_001634,train,images/train/train_001634.jpg,masks/train/train_001634.png,1,1cy4bb
train_001635,train,images/train/train_001635.jpg,masks/train/train_001635.png,1,1cy4bb
train_001636,train,images/train/train_001636.jpg,masks/train/train_001636.png,1,1cy4bb
train_001637,train,images/train/train_001637.jpg,masks/train/train_001637.png,1,1cy4bb
train_001638,train,images/train/train_001638.jpg,masks/train/train_001638.png,0,1cyazy
train_001639,train,images/train/train_001639.jpg,masks/train/train_001639.png,1,1cyazy
train_001640,train,images/train/train_001640.jpg,masks/train/train_001640.png,1,1cyazy
train_001641,train,images/train/train_001641.jpg,masks/train/train_001641.png,0,1czwh6
train_001642,train,images/train/train_001642.jpg,masks/train/train_001642.png,1,1czwh6
train_001643,train,images/train/train_001643.jpg,masks/train/train_001643.png,1,1czwh6
train_001644,train,images/train/train_001644.jpg,masks/train/train_001644.png,1,1czwh6
train_001645,train,images/train/train_001645.jpg,masks/train/train_001645.png,1,1czwh6
train_001646,train,images/train/train_001646.jpg,masks/train/train_001646.png,1,1czwh6
train_001647,train,images/train/train_001647.jpg,masks/train/train_001647.png,1,1czwh6
train_001648,train,images/train/train_001648.jpg,masks/train/train_001648.png,1,1czwh6
train_001649,train,images/train/train_001649.jpg,masks/train/train_001649.png,0,1d05a0
train_001650,train,images/train/train_001650.jpg,masks/train/train_001650.png,1,1d05a0
train_001651,train,images/train/train_001651.jpg,masks/train/train_001651.png,1,1d05a0
train_001652,train,images/train/train_001652.jpg,masks/train/train_001652.png,1,1d05a0
train_001653,train,images/train/train_001653.jpg,masks/train/train_001653.png,1,1d05a0
train_001654,train,images/train/train_001654.jpg,masks/train/train_001654.png,1,1d05a0
train_001655,train,images/train/train_001655.jpg,masks/train/train_001655.png,1,1d05a0
train_001656,train,images/train/train_001656.jpg,masks/train/train_001656.png,1,1d05a0
train_001657,train,images/train/train_001657.jpg,masks/train/train_001657.png,1,1d05a0
train_001658,train,images/train/train_001658.jpg,masks/train/train_001658.png,1,1d05a0
train_001659,train,images/train/train_001659.jpg,masks/train/train_001659.png,1,1d05a0
train_001660,train,images/train/train_001660.jpg,masks/train/train_001660.png,1,1d05a0
train_001661,train,images/train/train_001661.jpg,masks/train/train_001661.png,1,1d05a0
train_001662,train,images/train/train_001662.jpg,masks/train/train_001662.png,1,1d05a0
train_001663,train,images/train/train_001663.jpg,masks/train/train_001663.png,1,1d05a0
train_001664,train,images/train/train_001664.jpg,masks/train/train_001664.png,1,1d05a0
train_001665,train,images/train/train_001665.jpg,masks/train/train_001665.png,0,1d0bba
train_001666,train,images/train/train_001666.jpg,masks/train/train_001666.png,1,1d0bba
train_001667,train,images/train/train_001667.jpg,masks/train/train_001667.png,1,1d0bba
train_001668,train,images/train/train_001668.jpg,masks/train/train_001668.png,0,1d0csx
train_001669,train,images/train/train_001669.jpg,masks/train/train_001669.png,1,1d0csx
train_001670,train,images/train/train_001670.jpg,masks/train/train_001670.png,1,1d0csx
train_001671,train,images/train/train_001671.jpg,masks/train/train_001671.png,1,1d0csx
train_001672,train,images/train/train_001672.jpg,masks/train/train_001672.png,1,1d0csx
train_001673,train,images/train/train_001673.jpg,masks/train/train_001673.png,1,1d0csx
train_001674,train,images/train/train_001674.jpg,masks/train/train_001674.png,1,1d0csx
train_001675,train,images/train/train_001675.jpg,masks/train/train_001675.png,0,1d0g26
train_001676,train,images/train/train_001676.jpg,masks/train/train_001676.png,1,1d0g26
train_001677,train,images/train/train_001677.jpg,masks/train/train_001677.png,1,1d0g26
val_001678,val,images/val/val_001678.jpg,masks/val/val_001678.png,0,1d0m2h
val_001679,val,images/val/val_001679.jpg,masks/val/val_001679.png,1,1d0m2h
val_001680,val,images/val/val_001680.jpg,masks/val/val_001680.png,1,1d0m2h
val_001681,val,images/val/val_001681.jpg,masks/val/val_001681.png,1,1d0m2h
train_001682,train,images/train/train_001682.jpg,masks/train/train_001682.png,0,1d1888
train_001683,train,images/train/train_001683.jpg,masks/train/train_001683.png,1,1d1888
train_001684,train,images/train/train_001684.jpg,masks/train/train_001684.png,0,1d1dgt
train_001685,train,images/train/train_001685.jpg,masks/train/train_001685.png,1,1d1dgt
train_001686,train,images/train/train_001686.jpg,masks/train/train_001686.png,1,1d1dgt
train_001687,train,images/train/train_001687.jpg,masks/train/train_001687.png,1,1d1dgt
train_001688,train,images/train/train_001688.jpg,masks/train/train_001688.png,1,1d1dgt
train_001689,train,images/train/train_001689.jpg,masks/train/train_001689.png,1,1d1dgt
train_001690,train,images/train/train_001690.jpg,masks/train/train_001690.png,1,1d1dgt
train_001691,train,images/train/train_001691.jpg,masks/train/train_001691.png,0,1d1sle
train_001692,train,images/train/train_001692.jpg,masks/train/train_001692.png,1,1d1sle
train_001693,train,images/train/train_001693.jpg,masks/train/train_001693.png,1,1d1sle
train_001694,train,images/train/train_001694.jpg,masks/train/train_001694.png,1,1d1sle
train_001695,train,images/train/train_001695.jpg,masks/train/train_001695.png,1,1d1sle
train_001696,train,images/train/train_001696.jpg,masks/train/train_001696.png,1,1d1sle
train_001697,train,images/train/train_001697.jpg,masks/train/train_001697.png,1,1d1sle
train_001698,train,images/train/train_001698.jpg,masks/train/train_001698.png,1,1d1sle
train_001699,train,images/train/train_001699.jpg,masks/train/train_001699.png,0,1d2r0w
train_001700,train,images/train/train_001700.jpg,masks/train/train_001700.png,1,1d2r0w
train_001701,train,images/train/train_001701.jpg,masks/train/train_001701.png,0,1d304x
train_001702,train,images/train/train_001702.jpg,masks/train/train_001702.png,1,1d304x
train_001703,train,images/train/train_001703.jpg,masks/train/train_001703.png,1,1d304x
train_001704,train,images/train/train_001704.jpg,masks/train/train_001704.png,0,1d3556
train_001705,train,images/train/train_001705.jpg,masks/train/train_001705.png,1,1d3556
train_001706,train,images/train/train_001706.jpg,masks/train/train_001706.png,1,1d3556
train_001707,train,images/train/train_001707.jpg,masks/train/train_001707.png,1,1d3556
train_001708,train,images/train/train_001708.jpg,masks/train/train_001708.png,1,1d3556
train_001709,train,images/train/train_001709.jpg,masks/train/train_001709.png,1,1d3556
